,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Next_Is_Jannuary
1996-10-01,-0.7458241414047532,0.1608808460893782,-1.1319477775424887,-1.1319477775424887,-1.1319477775424887,1.488650783873476,-1.116065362018756,0.6471271059698319,-0.19806102396570058,1.4581168722663542,1.0522829118582162,0.6487353399594198,-0.32295168489190346,-0.5757992096816842,-0.32102155111488223,-0.573869075904663,-0.32419916812301236,0.3066048367225349,0.5562996492331412,1.1820972730878483,0.0668143790893604,1.6846753815144535,0.4926799075054878,2.115696188824429,0.9237007148154631,0.6800812018793241,0.20328301227573756,-0.523965824278251,-1.0007640138818374,-1.7280832861584947,-1.355399837709041,-1.4858788932040108,0.0
1996-11-01,0.19494251474162336,-1.083164134100459,-1.083164134100459,-1.083164134100459,1.5075925865254014,-1.0674625782178777,0.6756516871468037,-0.15991193563125158,1.4774063772112962,1.0761938161323148,-0.45492006560693254,-1.7281031990621187,-1.4641996508097974,-1.2002961025574763,-0.940311913932665,-0.43167456669574594,-0.243666907618615,-0.3076158097663078,-0.3691108988789682,-0.7389475615706013,-0.6133092694600465,-0.049286292228653904,0.010021224544029055,0.07180570231133708,0.3183634774390924,0.5643438338897334,0.8675586497223657,1.3962196494929677,1.9272884752456725,1.5241989547243093,1.4067222052114874,NA,0.0
1996-12-01,-1.0225038465285945,-1.0225038465285945,-1.0225038465285945,1.6503461343339099,-1.0063047557354885,0.7920435390807197,-0.06999657274120906,1.6192034151641888,1.2052776390910531,-0.37435261986912993,-0.37435261986912993,-0.37435261986912993,1.1407795482270764,-0.3703225527104587,-1.3421059194047016,-1.7331778916970244,0.48288951401809926,1.4661700360366121,1.8535959895680518,1.4578311536082211,0.06732662418782036,0.8840583021709614,-0.923395861280533,-0.09642456225999145,-0.9091628328600739,0.9233248856427168,-0.622919124618947,-1.0168082978491102,-0.22149140261882877,-0.016669032539139907,-0.016669032539139907,-1.0068295430816097,0.0
1997-01-01,-1.1880216244317565,-1.1880216244317565,1.326600006064058,-1.1727814933378427,0.5191075216419055,-0.29190122447670525,1.2973008849695902,0.9078788383205688,-0.5782398910535343,-0.5782398910535343,1.488917740030744,-0.5425992422417367,-1.6174630763659776,-1.0971800503357598,-1.8554592092987732,-0.809741840148929,-1.3175180626688054,-1.1466160330828277,-0.031156903150646696,-0.19838955608011383,0.1344945030605011,0.1344945030605011,0.702955419085201,0.46824996512045985,0.7056069748697883,1.356000806288806,2.0712287450893996,0.7411756670167597,0.7411756670167597,0.6625766312704289,0.2602244244737287,0.09534142477950143,1.0
1997-02-01,-1.4624255247450426,1.1186059313080738,-1.4467829098598721,0.2897879980076606,-0.5426390595984576,1.088533035941855,0.6888265592726284,-0.8365397787191234,-0.8365397787191234,1.2852103906678993,0.6539631364435033,-1.8536686974606518,-1.2130605642198071,-1.6623315253448865,-1.199473740798682,-0.8388053372561867,-0.7462930830739842,-0.7462930830739842,-0.30194960990962816,0.4724377605406216,0.38409315330085136,1.1504364449304632,0.6514402468379615,0.48116760997240565,0.3916732811391976,1.1781835014959041,1.3484561383614602,1.008669187439274,1.008669187439274,0.4866491296803989,NA,NA,0.0
1997-03-01,1.0170155899248945,-1.096343006634929,0.3342381971901824,-0.35151237986462763,0.9922416410693643,0.6629648059113182,-0.5936267920431715,-0.5936267920431715,1.154263776540141,0.6342444368354601,-2.1598594768854604,-0.3567343648005673,-1.4438766728226717,1.1430043334566014,-0.7167529161610486,0.11130775841711552,0.23118461113205574,-0.23274108211064987,0.0021764543029247968,0.0021764543029247968,-0.817145537411606,1.8461030182394356,1.6146060384230128,0.7980968183158482,0.09334420907512463,-0.6159862803623765,0.8149045345374103,0.34996522213299786,0.5844049601674264,-0.9279927998037967,-2.4800447590301604,NA,0.0
1997-04-01,-0.7232516249151921,0.5580162647673987,-0.056160820994905145,1.1473422545740024,0.8524328607023013,-0.27300515050537993,-0.27300515050537993,1.292453737264703,0.8267101078950246,-1.675766239141286,-1.675766239141286,-1.3068742406992033,-0.9740889768785372,-0.6413037130578709,0.7861699185939267,0.14809670576744904,0.3641152103527923,-0.9149417246920032,-0.041237544722522126,-1.8939016163496853,-1.5647136151282006,-1.130747869309431,0.37469082415037275,0.37469082415037275,-0.04072937697528741,0.5877727376587933,1.718678037224553,1.3161924167235408,0.9103460278482717,0.9103460278482717,1.0174399474943971,NA,0.0
1997-05-01,0.5812298247621794,0.1170997688171846,1.0265800518539083,0.8037187360389605,-0.04676823134132739,-0.04676823134132739,1.1362399563680954,0.7842802011664284,-1.1068266373594522,-1.1068266373594522,-2.141958801605197,-2.03715903429916,-1.501751286049406,-0.7150779081092105,-0.5419060792705468,-0.9696747201836332,-0.8857260811313555,-0.8857260811313555,-0.2819380443217414,-0.19329571443495353,-0.19329571443495353,1.3200894112050332,1.565179595189812,1.6511357938679092,1.3974965413504692,0.47416307126150903,0.39169510111849976,0.5628296143237674,0.7339641275290352,0.14074238136358944,-0.03174497384330086,NA,0.0
1997-06-01,0.48059639646625385,0.9558696082112519,0.8394074755881858,0.39496279649691735,0.39496279649691735,1.0131753200449223,0.8292493500380221,-0.15899903496059167,-0.15899903496059167,-0.699934993065096,-1.8531823551746456,-2.0371083251815456,-1.8939196352231402,-1.100247561761218,-1.3621647938820802,-1.8859992581238054,-0.9745272903432066,0.05889988864367136,-0.5695505398957864,0.4538030026565917,0.9548586045896235,0.9548586045896235,0.5868652873203065,0.21467432764867797,-0.03970774717886124,0.9662137654471491,0.8376534465301259,-0.2847111017998697,1.7195113059322573,0.9887437073557966,-0.24280961185990774,0.6175555993540526,0.0
1997-07-01,1.0965336844960116,0.9732531878912976,0.5027881576052005,0.5027881576052005,1.1571944027399972,0.9625003471679501,-0.08360578988647281,-0.08360578988647281,-0.65621125437942,-1.8769763589399664,-1.2473293722066627,-1.2473293722066627,0.987951381060578,1.3102859437152419,2.0175275843039286,1.166564338895613,1.5595311288205036,1.0894203199988808,1.0894203199988808,-0.6569594746823582,-0.9000918305133077,-0.6444665077819551,-0.9768740255195774,-0.48020287061200173,-0.900599055594593,-0.900599055594593,-0.5588467482016961,-0.7247135900480022,-0.9378540397432593,-0.6822287170119068,-0.5958027624001281,-0.2614623390902505,0.0
1997-08-01,1.0876723097483336,0.5847812537000168,0.5847812537000168,1.2842913692559463,1.076178347224498,-0.04202892884447597,-0.04202892884447597,-0.6541002799559142,-1.959004604611155,-1.285960238479637,-0.6345815528931542,0.847785469683863,0.6891748754203351,1.0089136924277644,1.0089136924277644,0.9269268135520319,1.2441480020790878,1.325981155556924,1.2443138887148608,0.45905170754115326,0.7010927282259884,-0.8144692643892256,-0.2457564764555195,-0.729201567770753,-0.729201567770753,-1.3776337413251727,-0.7033728050417232,-1.6165821595300924,-1.2780351768163436,-0.9409047086746191,-1.0211445578555691,NA,0.0
1997-09-01,0.8895912855213184,0.8895912855213184,1.562457376283558,1.3622712853937544,0.28665602011277,0.28665602011277,-0.30210180930418973,-1.5573029167988388,-0.9098945070025762,-0.2833265417515017,-0.943778128994143,-1.2808193690942407,0.47811985283022385,0.738566515447257,0.3561646695412986,-0.42355350450777823,-1.3409162432803208,-0.8005704702159371,-1.7368869845829535,-1.8788376224339305,0.2915512327080111,0.16552865402235278,1.2073153044904847,1.0837832906009857,0.9512767700146717,0.9512767700146717,1.2031399359370696,0.9512767700146717,-0.4317151981455396,-1.320297929427179,-0.9291132187770873,0.4838914057490274,0.0
1997-10-01,1.0283380971170788,1.689997300799271,1.4931453992026993,0.4354449894703484,0.4354449894703484,-0.14350681375156993,-1.377801982802349,-0.7411764509707651,-0.12504425671624841,-0.7744957260131605,-0.4357188778081575,-1.484626667997498,-0.5337255917286441,-0.4030708859117428,-1.0716812673867357,-0.942033456651654,0.006961923506388594,0.14608425109721476,0.4167261417179285,0.5591091488616646,0.41756655089336525,0.5583003340161315,-0.118114837904087,-0.25006071963728865,0.30292326324978036,0.8580971082582141,1.1340665951509892,0.9908556497290244,1.1273403156464608,-0.2689993192293335,-3.4290761486490613,0.4987309449713843,0.0
1997-11-01,1.872249526822135,1.6528855514560075,0.47422603766185206,0.47422603766185206,-0.1709349593623172,-1.5463846901608558,-0.8369543704662284,-0.15036101583500447,-0.8740840530872092,-0.4965645291124874,-0.3983035355777461,-1.826709698122966,-1.4400016896418013,-1.2500715033419216,-1.2500715033419216,-0.7832773711843329,-0.8558755268414214,-0.8827289804528767,-0.39439222096233284,0.11121871594826313,0.5130448232526292,0.4871226315188858,0.3717553413121041,0.842413713176521,0.9827448545142877,1.1442899976904986,1.0266948012784616,1.1880919641708472,1.1662301183410604,0.8495215326860095,NA,NA,0.0
1997-12-01,2.4231526050327035,0.9383414673892957,0.9383414673892957,0.12560273941606184,-1.607114008429209,-0.7134122839391034,0.15152067427094099,-0.7601862382894395,-0.2846076786500356,-0.16082382428938524,-0.5254074599505644,-0.5254074599505644,-1.7651837481402846,-1.3443439271533486,-0.17098984837660247,-0.7451292498180379,-0.07198665443296562,-1.0742761806497099,0.6959136779949037,0.9514806935607255,-0.05733647314647683,-0.22070591202645584,1.14315796876275,2.2420649929350978,1.0048661516146984,-1.0372518343849597,-0.5850708342195962,1.3394572692967064,0.1370147167799428,-0.9075168967486179,-0.2057852336058784,0.6716213217581061,0.0
1998-01-01,1.5706276527114695,1.5706276527114695,0.423213743919003,-2.023013103709193,-0.7612966951052068,0.4598043454445708,-0.827331552241444,-0.15591596040107214,0.018840466589360266,-0.4958739429466143,0.22031739302765863,-1.4672157254282887,-1.4051207655035942,-1.5983789049560635,-1.1331181632169307,-1.2614212107536344,-1.647745460505695,0.030245013861799692,0.44142838925008065,0.5367597039002563,0.25654584808009395,0.5387756309205451,0.755842702330528,0.3881208520626096,0.48311198931252014,0.42306616306534045,0.07720976546246659,0.8706301839404118,0.7476257873344271,1.6216708602085215,1.341967340634604,NA,1.0
1998-02-01,1.5555141025150718,0.4536624845220106,-1.8954279259941018,-0.6838126094848554,0.48880012159032554,-0.7472253096638833,-0.10247074416132206,0.06534633593380991,-0.4289294442407664,0.25882287973650575,-0.8450321048347305,1.880752214081935,-1.738776004143992,-2.057307917605924,-1.581230533185653,-1.3280672575727592,-0.7230013361405291,-0.8633450120199639,0.30020338116040646,0.09706907469908659,0.7243595856723462,0.9602101541031318,1.127269692574317,0.6950845968078521,0.5260400138611788,0.7282944749236406,0.7282944749236406,0.6582372491131465,0.3898964107671915,0.4931558142458955,0.8636131378169909,NA,0.0
1998-03-01,1.0728982615137792,-1.4308212606088522,-0.13945124450951485,1.1103488370622407,-0.20703809203057685,0.48015750733836676,0.6590211635428487,0.13220963062122426,0.8652333202240363,-0.31128302929193047,-2.231275093861621,-1.236976228367763,-1.02441840037644,-1.5595633897236287,-0.9149099662629182,-0.22004239835110403,-0.5297022357959194,0.2067860262349796,0.5196689477920879,1.2365629738300163,0.8873036721738612,1.2484204974277215,1.1996118484075458,0.6850810728256573,0.5285180096679517,1.098048311630124,1.048645745068473,0.4819101424186151,-1.333030727176045,-0.6938192393548931,-1.6280946620683165,NA,0.0
1998-04-01,-0.8559709290916928,0.18130810173100048,1.1851965312073975,0.12701969575982183,0.6790021457257385,0.8226724475324955,0.3995167683060662,0.9883101372414577,0.04328607476616883,-1.4989268333047203,-2.071414139873735,1.3475166196966015,1.989843253262066,2.068993266436766,1.200433107528778,0.9360904825148606,0.3832847172249798,0.2772780510912911,-0.1252466392763988,0.009273668202534812,-0.42396850917477574,-1.0870942908747405,0.09570182660172091,-0.5323539473143791,-0.6703386133968795,-0.8670230521566976,-0.8083548406368556,-0.8941006882427806,-0.5490649742759999,-1.0907694339415206,-1.26010000326857,NA,0.0
1998-05-01,0.21997164620418325,1.1717371410382555,0.1685019509115883,0.6918248961770774,0.8280356860189216,0.4268506911476766,0.9850732940639192,0.08911586688147378,-1.3730237379699977,-1.9157869062904813,-1.2923005281826165,-0.23359945750480673,-1.061363573252658,-1.4041444999489319,-2.157977860762059,-1.5473942511242178,-0.6395426738648817,-0.7820435983281047,-0.043957848464916675,0.010892232283010983,-0.5306593066753478,0.8037718016557918,1.327176867666987,0.8039272685070892,1.6658498255917062,0.771579677322131,0.771579677322131,0.6796697477305624,0.5335416965992434,0.8265431499951686,0.20615112525210308,NA,0.0
1998-06-01,1.3269295763555968,0.3330427213878124,0.8514892445173736,0.9864307964694097,0.5889841192226666,1.1420050983953622,0.2543963718962871,-1.1941187397059971,-1.7318243382170364,-1.114147724047789,-0.6641020455016896,-0.7790850807719963,-1.1335392333093905,-1.1653203851747085,-1.3595928052916935,-1.1566678465547873,-0.8172673821738561,-0.9547471969457596,-0.8693467017190992,-0.6172311429044596,-0.7281019612688971,-0.22360253273809969,0.04816831881416094,0.23793683572424504,0.582194551831556,0.9992111705543651,0.5935862253186179,0.8588341325449316,1.0654257195594115,1.4460922015145927,1.4221575081761457,1.7718105240427249,0.0
1998-07-01,0.17413774014834504,0.685738283704965,0.8188979602523245,0.42669948453143997,0.9724179355591487,0.0965298995060166,-1.3328578683438865,-1.8634631751576416,-1.2539428534788146,-0.8098399354388881,1.183560422475122,0.9021221062418711,-1.9482191618216165,-1.410903133516403,-1.279772436132394,-1.279772436132394,-1.0236906218254451,-1.0646765886357048,-0.553896223216884,-0.09870415791304525,0.5679612123551872,0.07567166686884655,0.36188305984477837,0.5728222068036175,0.7380634096277531,-0.08462525870123865,0.9369354721364033,0.7290898746393535,1.1179140140260337,1.287466520456525,1.1162137440221829,1.2402388371144486,0.0
1998-08-01,0.7741409241750877,0.9110131837001713,0.5078799458755893,1.068813401058064,0.16850500670009297,-1.3007350710463363,-1.8461340172038019,-1.2196198515211794,-0.7631350399784835,1.2858426851120563,0.5482107040794584,-0.13478187095071836,-0.3767515089603447,-1.2633495371679266,-1.2129202485198496,-1.3817695821992886,-1.3076074462896965,-1.2334453103801044,-0.8670732794932549,-0.3510008488891997,-0.3510008488891997,-0.4961516376254572,0.0582064785896087,0.22205316550206053,0.4786296736987796,0.6634610031329045,0.9398625337785873,0.9398625337785873,1.123612978245261,1.724162153872419,1.519843266713469,1.1713764611026467,0.0
1998-09-01,1.0954088135037432,0.7120879593662207,1.2454537823262715,0.38939193891496826,-1.0076408747869519,-1.5262356476093188,-0.9305121433538331,-0.49646173162000257,1.4518169464884656,0.7504366223694138,-0.991437660613875,-0.6923080049851029,-1.3494361882007722,-1.502417767962841,-1.0057208384155272,-1.2321907350719639,-0.9091198161953618,-1.2268114171659557,-0.7674712634126252,-0.6438268376697275,-0.33037112471207203,0.1966377494126379,0.05839163675868804,0.4214839030827118,0.3048247146357804,0.8784691566497886,0.6520192533229111,1.1105291605221017,1.1362057153252565,1.4621701112599097,1.4185859525370583,1.3280486352999987,0.0
1998-10-01,0.7938931190294688,1.2094423910884275,0.5424782539924854,-0.5459603819037523,-0.9500014191489466,-0.48586881468636034,-0.14769691677231955,1.370221464204641,0.8237708470529327,-0.5333363374584787,-2.0769422053980966,-2.1568261775930564,-1.6165176008695523,-0.2949151053560548,-0.3507858842614356,-1.1761744505843523,-0.806997570285088,-0.5088321916283955,-0.3872415764757615,-0.506546968056888,0.36187360424803017,1.524226277325946,1.1348800022284289,1.0190523601571277,-0.11507411758701169,-0.22184938393951087,0.9534441315358682,1.6585090696787468,0.8490836634581731,-0.12455098413302995,0.765242902137816,NA,0.0
1998-11-01,1.043689055479485,0.7067432124035932,0.15687125766058163,-0.0472475852574392,0.18722911747891718,0.358071309599406,1.1249135731514304,0.8488503582727003,0.16324884089490826,-0.6165705701073821,-2.2102677569016578,-1.7155308126745437,-0.4140393768359159,-0.6328915753415337,-1.833732657255906,-0.8739844788493245,0.015601741118231222,-0.6973852794451282,0.13433580251139154,-0.7947821148822137,-1.1872169417396896,-1.2945466973107687,0.2515457588702443,-0.44364919229277805,-0.33888952834694447,0.8523204938137874,1.4384184136946365,1.7558947953970268,1.0843440275196918,1.1350477048694754,1.4974576327352673,0.34615147177045036,0.0
1998-12-01,0.8435249523663143,0.4163798635377775,0.25781865571886886,0.43996210048748263,0.5726737303487901,1.1683631521442535,0.9539149602978856,0.42133402301734396,-0.18443615440235472,-1.4224333291031108,-1.6751500535011878,-1.7919519009120632,-1.5420636758849786,-0.08712362602254003,-0.4064716095485881,1.3345122079411904,1.3345122079411904,1.6457762510175107,1.422480099243535,-0.048771798350320465,0.509683702618127,-0.7514624263754066,-1.0767580548856435,-1.5791823998233934,0.2528971905035274,-0.07198588806566933,-0.9745774394277937,0.01577168731890019,0.5024952714773454,0.10699680967169108,-1.5622248413718256,0.9754963320231385,0.0
1999-01-01,0.49029286622324825,0.3374279321925106,0.5130279169030528,0.6409719129340997,1.2152613335190556,1.0085171421084704,0.4950690486983882,-0.08893897875564932,-1.2824613985457871,-1.5260993345515275,-1.8030684407258613,0.7455977996090648,0.34244363478817885,0.00037155713788722427,-0.2996543970759466,-0.591456470283119,-1.4208358611531606,-1.0001966929184114,1.7386223615713174,1.6816213779806106,1.3337768340199772,0.44671333436543936,0.5721967830900766,-1.237454750844053,-0.9810582810941985,-1.936854404469957,-0.06993647524678506,-0.12904031110268044,0.15700287613300348,0.6481410854927597,NA,NA,1.0
1999-02-01,0.6032054925723185,0.7404204368647858,0.8403966886673965,1.2891500925085944,1.1275988671257624,0.7263872630901933,0.27003967806304846,-0.6625863276468633,-0.8529665595794939,-1.069391979758725,-1.487428767460126,-1.524824884446892,-0.753265109162612,-0.3976040554017456,0.4260320690970995,0.08161259040505248,-0.44463233875275915,-1.2544835454070353,-2.0325063585572805,-1.365713172119858,-0.3432382937310646,-0.7578658542044565,0.6556371928639327,-0.39327419753176274,0.49999113389685373,1.027698938135721,1.9535306997038309,1.781818023368247,0.47517688498223287,0.7078927489633473,0.13319264345225665,NA,0.0
1999-03-01,0.7751008303239384,0.8738309280350718,1.3169908446212641,1.157453274650234,0.7612425730580199,0.3105831329649358,-0.610418154955713,-0.798425392295311,-1.0121531776063282,-1.4249793453455937,-1.3492255134505178,-1.7307984019869367,-1.9420046728503253,-0.724943123068461,0.23923597217513992,0.5218213419262396,0.7183882903683092,0.8391812101287648,0.8012277616560254,1.2744094129989287,0.612604857893769,1.2459261369971166,1.1656146829997913,0.4606027911427512,0.7817225294962752,-0.17190578440206883,0.19524111644879508,-1.3017746654389897,-0.9238409051807601,-0.8838285283738351,-1.176880022930531,NA,0.0
1999-04-01,1.1131085886861731,1.5361182648352827,1.3838347814216023,1.0056395649895302,0.5754713645894894,-0.30365249556777935,-0.48311114605528155,-0.6871208451836001,-1.0811760315517471,-1.0088666852014718,-0.8554021386374352,-1.1948432223247614,-1.9371599044310648,-1.61589145543617,-1.3769667124917588,-1.190685381267088,-0.06794825797621305,-0.265722380931857,0.5400994713325648,0.6639777165056342,0.27641577803560236,-0.14648269011846224,-0.5050201662361108,-1.3536660188097693,0.0666881837833023,0.7194260874355921,1.1402616362328077,1.4089588844830825,1.1434628326472844,1.1198994258497426,0.7520882400132811,0.6282647113796013,0.0
1999-05-01,1.7700192903071141,1.6108657800808157,1.2156088888101517,0.7660343351770684,-0.1527497977524369,-0.3403044394332603,-0.553517711211926,-0.96535006970219,-0.8897786023582687,-0.7293907471986623,-0.9271741891074957,-0.8042627376109089,0.4090917038730328,-0.23401395361646185,-0.23401395361646185,-0.3385790746691151,-0.6370063129476001,-0.840541694747783,-0.3371718986096227,1.4176814046978412,1.4176814046978412,0.6525747014602135,1.2898387716397293,0.6002074925594416,1.2466801953761064,1.103199884146491,0.7031372672215881,-0.7763878201641748,-1.4072082497867677,-1.6708567460010644,-1.6708567460010644,-0.6934563755121701,0.0
1999-06-01,2.055832885657283,1.625179494333769,1.1353441228303742,0.1342799757428688,-0.07007077507807713,-0.3023779671715031,-0.7510912110328052,-0.6687520806653913,-0.4940009877001574,-0.7094965600400956,-1.149847529426597,-0.8049993674496707,0.47150549579943873,0.8468585667346263,-0.323647073112285,-0.323647073112285,-0.6281643944002101,-0.3089564535123078,-0.17927822752660214,-0.7526281322137488,-1.4555916201890422,-1.5787494288299344,-1.7731657293833774,-1.0023615831063772,-0.17038809006175043,0.3325504228217114,0.3325504228217114,1.3784258526720725,1.69519387079342,1.1900835779679613,0.9978795703202242,1.2515300255167567,0.0
1999-07-01,2.2030776286331943,1.6102836281995383,0.39880553787425504,0.15150224758924505,-0.12963365590403172,-0.6726620575886989,-0.5730160431881456,-0.36153397083172584,-0.6223246156785057,-1.1552330741597516,-0.8492656249453722,2.1313168273354175,2.0233290996033473,1.9681962269394164,1.1573972810963002,0.6854592132646085,0.14909911528932107,-0.5712623689660903,-0.7578686506970724,-0.6398421887271182,-0.7568288937701944,-0.8153222462917359,-1.000816187287555,-0.6390736299074548,-0.6390736299074548,-0.6390736299074548,-0.8102339275784707,-0.32999293807486313,-0.27319014487475324,-0.036511839874304945,-0.20570748766388142,NA,0.0
1999-08-01,2.6957467803506607,0.9451910242724669,0.5878439110537197,0.1816095119089048,-0.6030530435879086,-0.45906702727266274,-0.15348068441814727,-0.5303166900493312,-1.3003561789241331,-0.858240812850132,-0.13814733361580966,-0.3677294568676307,1.198604380635698,1.0016648722000412,0.22300831597222606,-0.1064884317362124,-0.37418464978946375,-0.24550553705769698,-0.37381532442405335,-0.63991811260794,-1.1753105487144428,-1.843196486479106,-1.0908395302284708,-0.8886014112087192,-0.9525574461370302,-0.5575968608096595,0.17250101389509886,0.8908669944790849,1.3314644141078718,2.274528873488466,0.9874101564882488,0.16796531792606095,0.0
1999-09-01,1.6530250679448182,1.0961625566006858,0.4631178240868417,-0.7596405110117969,-0.5352636749390707,-0.05906120395320169,-0.6462937201767689,-1.8462645825312205,-1.1573056852892247,-0.0351668784661416,0.6403735845811968,1.1863172231538686,0.8376484884268008,0.8989968153246854,0.8989968153246854,0.8989968153246854,0.8715053751753206,0.9311495818815971,1.1598895724884248,0.9339531361547384,0.47392480388708547,0.09761251862022143,0.006787012833866199,-0.08339123072734488,0.27671466843845044,0.011292260972506582,-0.3488136381932887,-1.4354489830444606,-1.7515123006332693,-1.4946564714198796,-1.8746455183923754,-1.3089997224424503,0.0
1999-10-01,1.6568624613801288,0.8752050603523621,-0.6346062581982409,-0.3575550396548418,0.23044003670522337,-0.49465033820010906,-1.9763246297660948,-1.1256267353304015,0.25994375958647764,1.0940731275662177,0.4722385555592795,-1.3071523283163011,-0.905690858023199,-2.089176748783584,-1.9674873587882191,-1.3379227803740386,0.754176738952113,1.1183316677374844,0.6548617583742801,-0.3576712369434022,-0.018345053302483972,0.49522971112701264,0.04579105729798482,0.7155137881682138,0.6633097599157631,0.9365334402500094,0.98873746850246,1.3137457210189964,0.012980897453001175,-0.21026001283707516,0.49449436857098333,NA,0.0
1999-11-01,1.005263176106608,-0.6778973835047165,-0.36903648259945043,0.28646934757607045,-0.5218724009584765,-2.1736653760886546,-1.2252944594941737,0.31936054537362163,1.249260617354016,0.5560300041343237,0.21092413846547875,1.3404582736353536,2.0818532607745373,1.3408212280158347,0.6608754944763747,0.9817832343521075,1.3854671187076337,1.6120756773826113,0.21175099428852096,0.4424667944875899,-0.7248376915377374,-0.7697248115163717,-0.627348221207268,-0.3069539337153417,-0.668053263526698,-1.0226809430115653,-1.3393595350238803,-0.7070023886582313,-1.0195618522624779,-0.7979079452369778,-0.7979079452369778,0.0642447284483098,0.0
1999-12-01,-0.34303056156069983,-5.05124414117799e-05,0.7278675282449311,-0.16976986064097097,-2.0040325791804423,-0.9508973244314214,0.7643921404672355,1.797016119187319,1.02720592606737,0.643977014892369,-0.8006549519980767,-0.6920229386062028,0.2886784908643356,0.2246206012541808,-0.04052852229690722,-0.4469286467594017,-0.8596648781951899,-1.1111588218833985,-1.076795857758625,-1.3611304464394696,-1.7678200463972995,-1.5788185372013122,-0.4878561931014836,1.8550608176286736,0.5329356458943336,0.7776324559693474,0.9119775113583468,0.9442203246517078,0.9062896463685416,1.009606077289101,0.8747929206618125,0.40488745809270765,0.0
2000-01-01,-0.03310039372042715,0.7057498353063418,-0.20536866058366232,-2.0671791309084697,-0.9982274348716307,0.7428229899710053,1.7909553627536456,1.009583826807749,0.6205994178977127,-0.8457286574306491,-0.2008158465223392,-0.5192913086992763,-0.2701154371691151,-0.7419627069864049,-0.4668377616289118,0.7606338004655779,1.8311489501696323,1.0617161863198434,1.4591893069124018,0.6634530386391355,0.3273062527881389,0.3273062527881389,0.26176450892870456,0.46395122059726185,-0.2591131570554007,-0.6225785388358709,-1.3822144114711168,-1.8377186076701932,-1.9863912919967512,-0.6704672911672648,0.14657705441481042,0.9343526319573836,1.0
2000-02-01,0.7417552743487014,-0.12853360856698615,-1.906911461424582,-0.8858622986304578,0.777167083575287,1.7783298916749448,1.0319736666306827,0.6604206708030096,-0.7401973919648571,-0.12418481806232069,-0.12418481806232069,-1.0797721903211004,0.41417699336550345,0.6230598664614587,0.7902376302418225,1.201432626869298,0.7600833304891392,0.7213571564867884,1.5928598028413883,1.0595627363820295,0.3133199647247552,0.5101808019590727,0.4725551159931627,0.4344530184639388,-0.0013383589005568077,-0.8905273824899955,-0.9301221160169205,-1.1005009364230973,-1.4426321739270975,-1.3180354465926711,-1.5617656550414147,-1.6483569748866034,0.0
2000-03-01,-0.1304890993975295,-1.958546073203863,-0.9089738241760968,0.800512410653599,1.8296427781518634,1.0624370350396395,0.6805046779367859,-0.7592397572335623,-0.12601882509845297,-0.12601882509845297,-0.36381049757393036,0.33257597392425725,0.07508572926589144,-0.19073855079210397,-1.0108089454834335,-2.4154115857178864,-1.6045170427639788,-0.6761517884958599,-1.1227651622492092,-0.5985482486724792,-0.37119195866591664,1.0447600888102466,1.8830600572165335,1.0690586386191245,0.765679715746253,0.20205831464935242,0.8810812890584463,0.520306353750166,0.3130207843553432,0.10344579225377154,0.8000005451914814,NA,0.0
2000-04-01,-1.9594017723938555,-1.0378152302372856,0.4632148412802351,1.3668522018236298,0.6932001606493292,0.3578409506033562,-0.9063398590806689,-0.3503344103770446,-0.3503344103770446,-0.5591295699225647,0.6892482453005213,1.5929988527313927,-1.6865839248030663,-0.03128892355349748,-1.0936829367810659,-0.5926075997298573,-1.4464827872914816,-1.0238150684988483,-0.19426959983436756,0.42707142456586233,0.38524693464893733,-1.0247086002125578,-0.5144780830165799,-0.15151460259753882,-0.19422040980979446,0.295368001400039,1.2203188445412887,1.049317674828868,1.3615189805278913,1.7168460864238306,1.4979645891919304,NA,0.0
2000-05-01,-1.5175466009693832,0.3119991383619431,1.4134067079060795,0.5923190794108856,0.18356310208070892,-1.3572965102544046,-0.6796036251996066,-0.6796036251996066,-0.9340957248504241,0.5875022472728729,0.30758398251958874,1.7717718289213529,-1.3594638199018594,-1.124405273766563,-1.2534637711229177,-1.3083958825384612,-0.9071150955883175,-0.5704301799977278,-0.23542031373843433,-0.10740778067437663,-0.5420978897759283,-0.727724003942945,-0.0949077056462937,-0.2206519118532812,-0.14657382261442778,0.4852299696049498,0.9750307264110901,1.3999768273513375,1.3999768273513375,1.5912541747861757,1.5691166908261405,1.1774722348305027,0.0
2000-06-01,0.46864934302193034,1.8875719169064265,0.8297802297734551,0.30318762274782757,-1.6818727196594092,-0.808813772767334,-0.808813772767334,-1.1366711391546613,0.8235747958866446,0.462961381121934,-0.33955388510947726,-0.3040612918055855,-2.57682961402488,-1.5309616079702888,-0.3383236761907585,-0.18664787811195274,-0.5405618734562642,-0.47174300639401895,-1.1234431999231453,-0.11166544238637433,0.5886361027753596,1.4998670596959642,1.0202641809545059,1.0202641809545059,0.5992875844234108,0.3198120968221205,0.03523172330507352,-0.6031611817194725,0.1839325966752536,0.8917605873638927,1.6283426590126535,NA,0.0
